MV101,#genre#
林慧萍-爱的旅途,http://em.21dtv.com/songs/60091480.mkv
陈思思-爱的旅途(演唱会),http://em.21dtv.com/songs/60063850.mkv
李翊君-爱的旅途,http://em.21dtv.com/songs/60007315.mkv
佚名-爱的铃声,http://em.21dtv.com/songs/60007301.mkv
秋雨-爱到离谱,http://em.21dtv.com/songs/60074311.mkv
官爱莎-爱的涟涟,http://em.21dtv.com/songs/60126792.mkv
雷琛瑜-爱的履历,http://em.21dtv.com/songs/60126423.mkv
雷琛瑜-爱的履历,http://em.21dtv.com/songs/60122257.mkv
徐新军+徐黄美琦-爱的力量,http://em.21dtv.com/songs/60107746.mkv
庞锟-爱的力量,http://em.21dtv.com/songs/60106817.mkv
王旭-爱的力量,http://em.21dtv.com/songs/60095210.mkv
潘秀琼-爱的留连,http://em.21dtv.com/songs/60090059.mkv
李明洋-爱的力量,http://em.21dtv.com/songs/60074339.mkv
朱文-爱的力量,http://em.21dtv.com/songs/60007298.mkv
王中平-爱的力量,http://em.21dtv.com/songs/60007297.mkv
群星-爱的力量,http://em.21dtv.com/songs/60007296.mkv
F.I.R-爱的力量(演唱会),http://em.21dtv.com/songs/60007295.mkv
张敬轩-爱的裂痕,http://em.21dtv.com/songs/60091106.mkv
远方-爱的轮回,http://em.21dtv.com/songs/60007313.mkv
李翊君-爱的恋歌,http://em.21dtv.com/songs/60069175.mkv
唐美华-爱的流放,http://em.21dtv.com/songs/60106730.mkv
王语心+陈玉建-爱的旅程,http://em.21dtv.com/songs/60134009.mkv
毛阿敏-爱的旅程,http://em.21dtv.com/songs/60091550.mkv
李心琪-爱的旅程,http://em.21dtv.com/songs/60007314.mkv
孙淑媚-爱到坎站,http://em.21dtv.com/songs/60007090.mkv
BIZ+俞思远-爱的狂野,http://em.21dtv.com/songs/60007289.mkv
陈一郎-爱的抗议,http://em.21dtv.com/songs/60007285.mkv
张学友-爱的渴望,http://em.21dtv.com/songs/60091071.mkv
候玉斌-爱的可能,http://em.21dtv.com/songs/60118361.mkv
凤凰传奇-爱的狂怒,http://em.21dtv.com/songs/60007288.mkv
叶倩文-爱的可能,http://em.21dtv.com/songs/60007286.mkv
陈奕迅-爱的傀儡,http://em.21dtv.com/songs/60007290.mkv
林淑娟-爱的苦酒(演唱会),http://em.21dtv.com/songs/60074338.mkv
佚名-爱的苦酒,http://em.21dtv.com/songs/60007287.mkv
徐莹-爱的困惑,http://em.21dtv.com/songs/60100055.mkv
小俊-爱的苦果,http://em.21dtv.com/songs/60084799.mkv
孙艺琪-爱的空城,http://em.21dtv.com/songs/60132366.mkv
沈丹丹-爱的开场,http://em.21dtv.com/songs/60088210.mkv
戴军+杨谩-爱的空白,http://em.21dtv.com/songs/60091236.mkv
娅琳-爱的见证,http://em.21dtv.com/songs/60126776.mkv
丁少华-爱的节奏,http://em.21dtv.com/songs/60104752.mkv
张国荣-爱的抉择(无原唱),http://em.21dtv.com/songs/60007283.mkv
陈洁丽-爱的见证,http://em.21dtv.com/songs/60007270.mkv
芊芳-爱到今夜,http://em.21dtv.com/songs/60135658.mkv
王爱华-爱的记忆,http://em.21dtv.com/songs/60065771.mkv
梅艳芳-爱的教育,http://em.21dtv.com/songs/60007274.mkv
何韵诗-爱的教育(演唱会),http://em.21dtv.com/songs/60007273.mkv
许景淳-爱的鉴言(无原唱),http://em.21dtv.com/songs/60007271.mkv
群星-爱的家园,http://em.21dtv.com/songs/60007268.mkv
陆毅-爱的记忆,http://em.21dtv.com/songs/60007264.mkv
李佳-爱的家乡,http://em.21dtv.com/songs/60007267.mkv
孙淑媚-爱到绝望,http://em.21dtv.com/songs/60095511.mkv
徐俊嵩-爱到尽头,http://em.21dtv.com/songs/60121698.mkv
小龙女-爱到尽头,http://em.21dtv.com/songs/60098294.mkv
雨天-爱到尽头,http://em.21dtv.com/songs/60007088.mkv
郑秀文-爱到尽时,http://em.21dtv.com/songs/60093314.mkv
古巨基-爱的解释,http://em.21dtv.com/songs/60007275.mkv
唐朝-爱的节拍,http://em.21dtv.com/songs/60133513.mkv
毛泓艳-爱的纪念,http://em.21dtv.com/songs/60074337.mkv
格格-爱的纪念,http://em.21dtv.com/songs/60007265.mkv
汪佳佳-爱的积累,http://em.21dtv.com/songs/60130531.mkv
张沛-爱的距离,http://em.21dtv.com/songs/60129096.mkv
SNH48-爱的降临(演),http://em.21dtv.com/songs/60099033.mkv
李国龙-爱的距离,http://em.21dtv.com/songs/60087994.mkv
谭晶-爱的接力,http://em.21dtv.com/songs/60070454.mkv
汤媛媛-爱的眷恋,http://em.21dtv.com/songs/60063849.mkv
JEAN SHEPHERD-a dear john letter,http://em.21dtv.com/songs/60000040.mkv
薛启超-爱的借口,http://em.21dtv.com/songs/60120932.mkv
蔡依林-爱的借口,http://em.21dtv.com/songs/60092020.mkv
李洪辉-爱的季节,http://em.21dtv.com/songs/60110282.mkv
夜莺-爱的季节,http://em.21dtv.com/songs/60110107.mkv
谢华-爱的季节,http://em.21dtv.com/songs/60063162.mkv
张蓉蓉-爱的记号,http://em.21dtv.com/songs/60086400.mkv
吴佩珊-爱的佳话,http://em.21dtv.com/songs/60007266.mkv
淡然-爱的祭奠,http://em.21dtv.com/songs/60129354.mkv
李明依-爱的决定,http://em.21dtv.com/songs/60007282.mkv
孙楠-爱的精彩,http://em.21dtv.com/songs/60007279.mkv
林姗+翁立友-爱的坚持,http://em.21dtv.com/songs/60007269.mkv
陈僖仪-爱的剧本,http://em.21dtv.com/songs/60079882.mkv
露滴轻寒-爱的脚步,http://em.21dtv.com/songs/60070453.mkv
佚名-another day in paradise,http://em.21dtv.com/songs/60000291.mkv
PHIL COLLINS-another day in paradise,http://em.21dtv.com/songs/60000290.mkv
朱培德-爱的谎言,http://em.21dtv.com/songs/60119639.mkv
曲婉婷-爱的海洋,http://em.21dtv.com/songs/60081675.mkv
罗时丰-爱的回忆,http://em.21dtv.com/songs/60065770.mkv
宋祖英+多明戈-爱的火焰,http://em.21dtv.com/songs/60007262.mkv
孙江枫-爱的回忆,http://em.21dtv.com/songs/60007260.mkv
蔡幸娟-爱的花园,http://em.21dtv.com/songs/60007253.mkv
苏慧伦-爱的呼应,http://em.21dtv.com/songs/60007252.mkv
自由发挥-爱的和弦,http://em.21dtv.com/songs/60074334.mkv
关德辉-爱到灰心,http://em.21dtv.com/songs/60007087.mkv
王龙-爱的回味,http://em.21dtv.com/songs/60106152.mkv
贺世哲-爱的好甜,http://em.21dtv.com/songs/60084796.mkv
罗时丰-爱的呼声,http://em.21dtv.com/songs/60134106.mkv
佚名-爱的呼声,http://em.21dtv.com/songs/60007251.mkv
赵真-爱的花期,http://em.21dtv.com/songs/60124525.mkv
伦永亮-爱的怀念(演唱会),http://em.21dtv.com/songs/60007256.mkv
张冬玲-爱的火苗,http://em.21dtv.com/songs/60120504.mkv
杨子军-爱的画面,http://em.21dtv.com/songs/60112789.mkv
瞿江锋-爱的好累,http://em.21dtv.com/songs/60007242.mkv
戊道子-爱到花开,http://em.21dtv.com/songs/60007086.mkv
戊道子-爱到花开(合唱版),http://em.21dtv.com/songs/60007085.mkv
忢訫-爱的画卷,http://em.21dtv.com/songs/60117765.mkv
万一-爱的痕迹,http://em.21dtv.com/songs/60116496.mkv
宋祖英+多明戈-爱的火炬,http://em.21dtv.com/songs/60087685.mkv
陈瑞-爱的痕迹,http://em.21dtv.com/songs/60074335.mkv
姜育恒-爱的痕迹,http://em.21dtv.com/songs/60066781.mkv
诺儿-爱的痕迹,http://em.21dtv.com/songs/60063848.mkv
林志美+C ALLSTAR-爱的火花,http://em.21dtv.com/songs/60113710.mkv
王丽达-爱的呼唤,http://em.21dtv.com/songs/60098625.mkv
熊立红-爱的呼唤,http://em.21dtv.com/songs/60084798.mkv
何刚-爱的呼唤,http://em.21dtv.com/songs/60084797.mkv
枫华+卢敏儿-爱的火花(演唱会),http://em.21dtv.com/songs/60074336.mkv
吴春燕-爱的呼唤(演唱会),http://em.21dtv.com/songs/60063084.mkv
蔡枫华+卢敏儿-爱的火花(演唱会),http://em.21dtv.com/songs/60060974.mkv
佚名-爱的火花,http://em.21dtv.com/songs/60007261.mkv
余天-爱的回航,http://em.21dtv.com/songs/60007259.mkv
郭富城-爱的呼唤,http://em.21dtv.com/songs/60007250.mkv
郭富城-爱的呼唤(演唱会),http://em.21dtv.com/songs/60007249.mkv
郭富城+郑秀文-爱的呼唤(演唱会),http://em.21dtv.com/songs/60007247.mkv
陈瑞-爱的回顾,http://em.21dtv.com/songs/60081611.mkv
张景擎-爱的回答,http://em.21dtv.com/songs/60127984.mkv
丹巴旺姆-爱的哈达,http://em.21dtv.com/songs/60123594.mkv
辛晓琪-爱的回答,http://em.21dtv.com/songs/60007258.mkv
佚名-爱的哈达,http://em.21dtv.com/songs/60007241.mkv
肖雨蒙-爱的怀抱,http://em.21dtv.com/songs/60116203.mkv
望海高歌-爱的歌谣,http://em.21dtv.com/songs/60129207.mkv
张杰+张靓颖-爱的供养,http://em.21dtv.com/songs/60125513.mkv
陆毅-爱的供养,http://em.21dtv.com/songs/60099574.mkv
谭锡禧-爱的根源(演唱会),http://em.21dtv.com/songs/60082470.mkv
何晟铭+杜淳-爱的供养,http://em.21dtv.com/songs/60063847.mkv
何晟铭-爱的供养,http://em.21dtv.com/songs/60007227.mkv
杨幂-爱的供养(演唱会),http://em.21dtv.com/songs/60007226.mkv
谭咏麟-爱的根源,http://em.21dtv.com/songs/60007225.mkv
谢安琪+谭咏麟-爱的根源(演唱会),http://em.21dtv.com/songs/60007223.mkv
谭咏麟+李克勤-爱的根源(演唱会),http://em.21dtv.com/songs/60007222.mkv
谭咏麟-爱的根源(HD演唱会),http://em.21dtv.com/songs/60007221.mkv
李玲-爱的归宿,http://em.21dtv.com/songs/60097388.mkv
余天-爱的归宿,http://em.21dtv.com/songs/60087330.mkv
黄嘉千+杜德伟-爱都给我,http://em.21dtv.com/songs/60007480.mkv
张迈-爱的港湾,http://em.21dtv.com/songs/60007216.mkv
白冰冰-爱的歌声,http://em.21dtv.com/songs/60117942.mkv
吕梓铷-爱的归宿,http://em.21dtv.com/songs/60118438.mkv
洪荣宏-爱的歌诗,http://em.21dtv.com/songs/60112074.mkv
储毅-爱的故事,http://em.21dtv.com/songs/60097389.mkv
叶蕴仪-爱的故事,http://em.21dtv.com/songs/60007234.mkv
林良欢+许志豪-爱的歌诗,http://em.21dtv.com/songs/60007220.mkv
韩浚易-爱的过去,http://em.21dtv.com/songs/60117377.mkv
群星-爱的光芒,http://em.21dtv.com/songs/60105300.mkv
杨美莲-爱的光芒,http://em.21dtv.com/songs/60089986.mkv
刘慧湘-爱的共鸣,http://em.21dtv.com/songs/60074333.mkv
林俊杰-爱的鼓励,http://em.21dtv.com/songs/60116039.mkv
王力宏-爱的鼓励,http://em.21dtv.com/songs/60088278.mkv
草蜢-爱的鼓励,http://em.21dtv.com/songs/60007229.mkv
蓝雨-爱的感觉,http://em.21dtv.com/songs/60007212.mkv
F4-爱的感觉,http://em.21dtv.com/songs/60007211.mkv
韩春雨-爱的蛊惑,http://em.21dtv.com/songs/60121119.mkv
伍思凯-爱的过火,http://em.21dtv.com/songs/60007240.mkv
曹超-爱的过错(演唱会),http://em.21dtv.com/songs/60007239.mkv
吴倩莲-爱的干脆,http://em.21dtv.com/songs/60007214.mkv
吴倩莲-爱得干脆,http://em.21dtv.com/songs/60007137.mkv
郭书瑶-爱的告白,http://em.21dtv.com/songs/60068037.mkv
邓妙华-爱的告白(无原唱),http://em.21dtv.com/songs/60007217.mkv
群星-爱的方舟,http://em.21dtv.com/songs/60007200.mkv
雨中百合-爱的方向,http://em.21dtv.com/songs/60111511.mkv
卓依婷-爱的奉献,http://em.21dtv.com/songs/60007209.mkv
佚名-爱的奉献,http://em.21dtv.com/songs/60007208.mkv
翁倩玉-爱的奉献,http://em.21dtv.com/songs/60007207.mkv
韦唯-爱的奉献,http://em.21dtv.com/songs/60007206.mkv
范春梅-爱的奉献,http://em.21dtv.com/songs/60007205.mkv
俞静-爱的废墟,http://em.21dtv.com/songs/60007203.mkv
佚名-爱的废墟,http://em.21dtv.com/songs/60007202.mkv
孙耀威-爱到发烫,http://em.21dtv.com/songs/60007081.mkv
林子祥-爱到发烧,http://em.21dtv.com/songs/60007080.mkv
林子祥-爱到发烧(演唱会),http://em.21dtv.com/songs/60007079.mkv
瑶瑶-爱到放弃,http://em.21dtv.com/songs/60123024.mkv
程芳-爱的负累,http://em.21dtv.com/songs/60111337.mkv
于全莉-爱的负累,http://em.21dtv.com/songs/60101881.mkv
李菲菲-爱到疯狂,http://em.21dtv.com/songs/60007084.mkv
动力火车-哀悼疯癫,http://em.21dtv.com/songs/60087436.mkv
动力火车-爱到疯癫,http://em.21dtv.com/songs/60007083.mkv
秀兰玛雅-爱的耳勾,http://em.21dtv.com/songs/60007197.mkv
胡艾莲-爱的赌注,http://em.21dtv.com/songs/60107146.mkv
杨志广-爱的赌注,http://em.21dtv.com/songs/60074332.mkv
范晓萱+100%-黯淡的夜,http://em.21dtv.com/songs/60095341.mkv
罗时丰-暗淡的月,http://em.21dtv.com/songs/60074551.mkv
秀兰玛雅-暗淡的月,http://em.21dtv.com/songs/60009364.mkv
齐秦-暗淡的月,http://em.21dtv.com/songs/60009363.mkv
扎西多吉-爱的殿堂,http://em.21dtv.com/songs/60118606.mkv
王力宏-爱得得体,http://em.21dtv.com/songs/60074318.mkv
朱海君-爱的当时,http://em.21dtv.com/songs/60029426.mkv
叶佳修+龙千玉-爱的等路,http://em.21dtv.com/songs/60007194.mkv
冯小刚+李易峰-爱的代价,http://em.21dtv.com/songs/60117567.mkv
石禄辉-爱的代价,http://em.21dtv.com/songs/60115322.mkv
张艾嘉-爱的代价,http://em.21dtv.com/songs/60111089.mkv
杨坤-爱的代价,http://em.21dtv.com/songs/60091396.mkv
秦妮-爱的代价,http://em.21dtv.com/songs/60082468.mkv
张艾嘉-爱的代价,http://em.21dtv.com/songs/60007192.mkv
温岚-爱的代价,http://em.21dtv.com/songs/60007191.mkv
王哲-爱的代价,http://em.21dtv.com/songs/60007190.mkv
梁咏琪-爱的代价,http://em.21dtv.com/songs/60007189.mkv
张伟文-爱的代价(演唱会),http://em.21dtv.com/songs/60007188.mkv
佚名-爱的代价(无原唱),http://em.21dtv.com/songs/60007187.mkv
孙江枫-爱的电话,http://em.21dtv.com/songs/60081389.mkv
郭富城-爱的祷告,http://em.21dtv.com/songs/60007193.mkv
徐怀钰-爱的叮咚,http://em.21dtv.com/songs/60007196.mkv
张力尹-爱的独白,http://em.21dtv.com/songs/60103266.mkv
胡梅-爱的沉醉,http://em.21dtv.com/songs/60074330.mkv
强力重拍-爱的存在,http://em.21dtv.com/songs/60007186.mkv
戈浪-爱的传说,http://em.21dtv.com/songs/60110227.mkv
佚名-爱的传说,http://em.21dtv.com/songs/60007185.mkv
冈林-爱的城墙,http://em.21dtv.com/songs/60126621.mkv
何龙雨-爱的传奇,http://em.21dtv.com/songs/60121372.mkv
阿才-爱的传奇,http://em.21dtv.com/songs/60104528.mkv
访玉-爱的成全,http://em.21dtv.com/songs/60062348.mkv
晓雨-爱的残缺,http://em.21dtv.com/songs/60007177.mkv
杨语浠+李才全-爱的承诺,http://em.21dtv.com/songs/60106974.mkv
孙江枫-爱的承诺,http://em.21dtv.com/songs/60081981.mkv
刀郎+云朵-爱的承诺,http://em.21dtv.com/songs/60074331.mkv
庄心妍+阿俏-爱的筹码,http://em.21dtv.com/songs/60086399.mkv
杨帆-爱的匆忙,http://em.21dtv.com/songs/60081231.mkv
张娜拉-爱的出口,http://em.21dtv.com/songs/60069174.mkv
孙砾-爱的长江,http://em.21dtv.com/songs/60112629.mkv
叶瑷菱-爱的憧憬,http://em.21dtv.com/songs/60089720.mkv
解晓东-爱的彩虹,http://em.21dtv.com/songs/60092043.mkv
陈尚依-爱的传递,http://em.21dtv.com/songs/60099581.mkv
关键-爱的彻底,http://em.21dtv.com/songs/60074329.mkv
刘转亮-爱的颤抖,http://em.21dtv.com/songs/60070451.mkv
罗嘉良+赵学而-爱多错多,http://em.21dtv.com/songs/60066784.mkv
宋祖英-爱的长城,http://em.21dtv.com/songs/60070452.mkv
海哲明-爱的翅膀,http://em.21dtv.com/songs/60119772.mkv
封雷-爱的翅膀,http://em.21dtv.com/songs/60068036.mkv
田丰-爱的翅膀,http://em.21dtv.com/songs/60007181.mkv
韩庚-爱的翅膀,http://em.21dtv.com/songs/60007180.mkv
卓文萱-爱的城堡,http://em.21dtv.com/songs/60007179.mkv
游鸿明-爱的城堡,http://em.21dtv.com/songs/60007178.mkv
田震-爱的尘埃,http://em.21dtv.com/songs/60091774.mkv
庄学忠-爱的波折,http://em.21dtv.com/songs/60007173.mkv
刘春云-爱的边缘(演唱会),http://em.21dtv.com/songs/60007170.mkv
江淑娜+林昕阳-爱到不行,http://em.21dtv.com/songs/60074310.mkv
秋裤大叔-爱的包围,http://em.21dtv.com/songs/60108770.mkv
柳絮-爱的包围,http://em.21dtv.com/songs/60098529.mkv
赵小兵-爱的包围,http://em.21dtv.com/songs/60071712.mkv
杨瞻-爱的备胎,http://em.21dtv.com/songs/60116031.mkv
佚名-爱的表示,http://em.21dtv.com/songs/60007171.mkv
孙耀威-爱的表情(无原唱),http://em.21dtv.com/songs/60095515.mkv
尚文祁-爱的背叛,http://em.21dtv.com/songs/60121602.mkv
卢巧音-爱到不能,http://em.21dtv.com/songs/60007068.mkv
陈琛-爱的蓓蕾,http://em.21dtv.com/songs/60108134.mkv
林胜天-爱的别离,http://em.21dtv.com/songs/60094176.mkv
根呷-爱的部落,http://em.21dtv.com/songs/60068035.mkv
瑶瑶-爱的不够,http://em.21dtv.com/songs/60121966.mkv
易帆-爱的不够,http://em.21dtv.com/songs/60113563.mkv
丁紫-爱的悲歌,http://em.21dtv.com/songs/60109918.mkv
秋裤大叔-爱的悲歌,http://em.21dtv.com/songs/60108771.mkv
赵小兵-爱的悲歌,http://em.21dtv.com/songs/60063440.mkv
顾凯-爱的报答,http://em.21dtv.com/songs/60080518.mkv
巴桑-爱的表白,http://em.21dtv.com/songs/60087740.mkv
郭书瑶-爱的抱抱,http://em.21dtv.com/songs/60007168.mkv
贾富营-爱的悲哀,http://em.21dtv.com/songs/60132909.mkv
红陌-爱的悲哀,http://em.21dtv.com/songs/60132789.mkv
马建涛-俺爹俺娘,http://em.21dtv.com/songs/60113091.mkv
张艺文-俺爹俺娘,http://em.21dtv.com/songs/60009349.mkv
张宇-爱都爱了,http://em.21dtv.com/songs/60007479.mkv
张宇-爱都爱了(演唱会),http://em.21dtv.com/songs/60007478.mkv
樱子-爱的安检,http://em.21dtv.com/songs/60063844.mkv
余润泽-爱的99,http://em.21dtv.com/songs/60007165.mkv
张纹铭-爱才知道,http://em.21dtv.com/songs/60068034.mkv
周游格-爱趁现在,http://em.21dtv.com/songs/60113344.mkv
冷漠+杨小曼-爱成叹息,http://em.21dtv.com/songs/60070449.mkv
晓依+淼淼-爱穿透情,http://em.21dtv.com/songs/60109395.mkv
李刚-爱从天降,http://em.21dtv.com/songs/60103352.mkv
P.SIMON-april comes she will,http://em.21dtv.com/songs/60000321.mkv
庄心妍-爱吹情散,http://em.21dtv.com/songs/60113446.mkv
孔兰兰-爱成流沙,http://em.21dtv.com/songs/60110973.mkv
徐一鸣-爱错了人,http://em.21dtv.com/songs/60107740.mkv
刘佳成-爱错了人,http://em.21dtv.com/songs/60103921.mkv
艳阳天-爱错了你,http://em.21dtv.com/songs/60007063.mkv
伍天宇-爱错了你,http://em.21dtv.com/songs/60007062.mkv
信-暗藏后悔,http://em.21dtv.com/songs/60069231.mkv
袁娅维-阿楚姑娘,http://em.21dtv.com/songs/60132871.mkv
李雨-阿楚姑娘,http://em.21dtv.com/songs/60128103.mkv
